"locus_tag","gene","function.","logFC","logCPM","PValue","q.value"
"BW25113_0900","ycaN","LysR family putative transcriptional regulator",-0.228864498456561,7.26743361037982,0.230422282514762,0.654703624285966
"BW25113_0901","ycaK","putative NAD(P)H-dependent oxidoreductase",0.174825681616891,6.50931657328545,0.392946818219805,0.805986048836067
"BW25113_0902","pflA","[formate-C-acetyltransferase 1]-activating enzyme; pyruvate formate-lyase 1-activating enzyme",-0.183088150405579,6.54962938164835,0.436558512558841,0.827924901430358
"BW25113_0903","pflB","formate C-acetyltransferase 1, anaerobic; pyruvate formate-lyase 1",0.349342661529708,8.4709514278798,0.0861281013029414,0.416718714506753
"BW25113_0904","focA","formate channel",0.285394501405428,8.3267071612976,0.104509504450914,0.469415030630029
"BW25113_0905","ycaO","ribosomal protein S12 methylthiotransferase accessory factor",0.266413263538408,8.70967790909551,0.124558621233957,0.509280968164529
"BW25113_0906","ycaP","UPF0702 family putative inner membrane protein",0.222324890654517,7.21655673857535,0.256995825771419,0.694148321326035
"BW25113_0907","serC","3-phosphoserine/phosphohydroxythreonine aminotransferase",NA,NA,NA,NA
"BW25113_0908","aroA","5-enolpyruvylshikimate-3-phosphate synthetase",0.736273538358808,7.23497938338897,0.00030664305935974,0.00723497241818775
"BW25113_0909","ycaL","putative peptidase-related chaperone",0.181644820515039,7.51474144819944,0.322210946749068,0.758889082448921
"BW25113_0910","cmk","cytidylate kinase",NA,NA,NA,NA
"BW25113_0911","rpsA","30S ribosomal subunit protein S1",3.62185122071791,2.74782102293945,3.36971975407255e-12,4.82712354770892e-10
"BW25113_0912","ihfB","integration host factor (IHF), DNA-binding protein, beta subunit",-0.750547692696262,6.68055685060591,0.000976608853550073,0.0183905075661471
"BW25113_0913","ycaI","ComEC family inner membrane protein",0.176953288115149,8.61030635183841,0.322094358664118,0.758889082448921
"BW25113_0914","msbA","fused lipid transporter subunits of ABC superfamily: membrane component/ATP-binding component",NA,NA,NA,NA
"BW25113_0915","lpxK","lipid A 4'kinase",NA,NA,NA,NA
"BW25113_0916","alkZ","interstrand DNA crosslink repair glycosylase",-0.156299670678841,7.0232610654226,0.419687363629144,0.819525063369499
"BW25113_0917","ycaR","peroxide and acid resistance protein, UPF0434 family",NA,NA,NA,NA
"BW25113_0918","kdsB","3-deoxy-manno-octulosonate cytidylyltransferase",NA,NA,NA,NA
"BW25113_0919","ycbJ","protein kinase-like domain protein",-0.404266701892028,6.86108481604254,0.0682004655775452,0.365711320095634
"BW25113_0920","elyC","DUF218 superfamily protein",0.232458976499711,5.98446178399105,0.468448654760361,0.844209327930095
"BW25113_0921","smtA","putative S-adenosyl-L-methionine-dependent methyltransferase",-0.236006608260407,6.08533535615079,0.333808717162694,0.766028397059969
"BW25113_0922","mukF","chromosome condensin MukBEF, kleisin-like subunit, binds calcium",NA,NA,NA,NA
"BW25113_0923","mukE","chromosome condensin MukBEF, MukE localization factor",-1.34696289055893,2.49738825187507,0.010066280315736,0.112155139851158
"BW25113_0924","mukB","chromosome condensin MukBEF, ATPase and DNA-binding subunit",NA,NA,NA,NA
"BW25113_0925","ldtD","murein L,D-transpeptidase",-0.183927836226545,8.05157961619522,0.35639436104434,0.783443660697241
"BW25113_0926","mepK","peptidoglycan LD-endopeptidase",-0.0557778415372327,6.11125890616427,0.806671903510174,0.960045689960425
"BW25113_0927","gloC","hydroxyacylglutathione hydrolase GloC",-0.25663932228431,6.72857096861746,0.343446638737845,0.772923812521307
"BW25113_0928","aspC","aspartate aminotransferase, PLP-dependent",0.551788208388751,6.20229599520115,0.0147212688326878,0.142970966798815
"BW25113_0929","ompF","outer membrane porin 1a (Ia;b;F)",0.466294497414421,7.54439629483838,0.0210917817962578,0.180761669481897
"BW25113_0930","asnS","asparaginyl tRNA synthetase",NA,NA,NA,NA
"BW25113_0931","pncB","nicotinate phosphoribosyltransferase",-0.437811716549068,7.41931531344944,0.0358734771349345,0.252447078503118
"BW25113_0932","pepN","aminopeptidase N",0.20628144118213,8.64263017489845,0.275086015206991,0.71437060115581
"BW25113_0933","ssuB","alkanesulfonate transporter subunit",-1.15207701353279,5.9013345146955,4.52857325473925e-06,0.000199605574997353
"BW25113_0934","ssuC","putative alkanesulfonate transporter subunit",-0.788657011851238,6.41315077309966,0.000251586388576447,0.00607899400349475
"BW25113_0935","ssuD","alkanesulfonate monooxygenase, FMNH(2)-dependent",0.347711065451468,6.78593547137298,0.0994263815388767,0.455250246977665
"BW25113_0936","ssuA","aliphatic sulfonate binding protein, SsuABC ABC transporter",0.204340269561303,6.84063053280269,0.302870032475319,0.744277969453936
"BW25113_0937","ssuE","NAD(P)H-dependent FMN reductase",0.177452846064731,5.9725284472137,0.438447741764172,0.827924901430358
"BW25113_0938","elfA","laminin-binding fimbrin subunit",-0.0668162201140917,6.40542326678012,0.767172072704822,0.948751416452664
"BW25113_0939","elfD","putative periplasmic pilin chaperone",-0.122786311036596,7.72023899423361,0.520107879371402,0.8729031257967
"BW25113_0940","elfC","putative outer membrane fimbrial subunit export usher protein",-0.0471517077238242,9.71157888286818,0.795514868417759,0.955618489734541
"BW25113_0941","elfG","putative fimbrial-like adhesin protein",0.067686919406598,8.22199479262882,0.704968844508858,0.929910278043057
"BW25113_0942","ycbU","putative fimbriae protein",-0.385160816889121,6.29091007719265,0.0734578766792693,0.379201471506498
"BW25113_0943","ycbV","putative fimbrial-like adhesin protein",0.176749036613433,5.89955511092541,0.431185943829966,0.825646282891058
"BW25113_0944","ycbF","putative periplasmic pilin chaperone",0.202594516913835,6.18516522142971,0.409528826084444,0.816401574137382
"BW25113_0945","pyrD","dihydro-orotate oxidase, FMN-linked",0.334718185535604,7.43090950420977,0.105513747442194,0.471812308796702
"BW25113_0946","zapC","FtsZ stabilizer",-0.143293820112369,6.50772093722705,0.566362187814283,0.89470840206492
"BW25113_0947","ycbX","6-N-hydroxylaminopurine detoxification oxidoreductase",0.0710012083759983,7.7333398271263,0.69974459247212,0.929910278043057
"BW25113_0948","rlmL","fused 23S rRNA m(2)G2445 and m(7)G2069 methyltransferase, SAM-dependent",-0.0895530154425518,8.14534780371129,0.623531162106235,0.911064154594844
"BW25113_0949","uup","putative transporter subunit of ABC superfamily: ATP-binding component",-0.0920449495336846,6.67870993717999,0.672231083690857,0.922595714104963
"BW25113_0950","pqiA","paraquat-inducible, SoxRS-regulated inner membrane protein",-0.324652798966417,7.02878418960543,0.0997945481705329,0.456414974586097
"BW25113_0951","pqiB","paraquat-inducible, SoxRS-regulated MCE domain protein",-0.207197577980325,7.04477318151465,0.284775951469787,0.725690178745437
"BW25113_0952","pqiC","DUF330 family putative lipoprotein",-0.0936254408267666,6.7390364145824,0.634461514920894,0.912346120112753
"BW25113_0953","rmf","ribosome modulation factor",-1.28901651866972,2.58008330757144,0.0125934153221587,0.128529742639131
"BW25113_0954","fabA","beta-hydroxydecanoyl thioester dehydrase",NA,NA,NA,NA
"BW25113_0955","ycbZ","putative peptidase",-0.108782481867781,7.19938071349708,0.612661462532419,0.911064154594844
"BW25113_0956","matP","Ter macrodomain organizer matS-binding protein",0.325181459146704,5.0623703661336,0.22196507890856,0.646516687655685
"BW25113_0957","ompA","outer membrane protein A (3a;II*;G;d)",-0.159133006673174,6.41506494013178,0.438748988095019,0.827924901430358
"BW25113_0958","sulA","SOS cell division inhibitor",-0.19380352368729,6.36867443571046,0.376765152174906,0.798407231018994
"BW25113_0959","sxy","CRP-S-dependent promoter expression factor",-0.0198131739491479,7.06196048513313,0.921372610572929,0.979552811442072
"BW25113_0960","yccS","putative transporter, FUSC superfamily inner membrane protein, tandem domains",-0.0228160866997419,8.35832847247413,0.909129208348438,0.978427991783515
"BW25113_0961","yccF","DUF307 family inner membrane protein",-0.0310711637608155,5.7980993130492,0.88827313284128,0.975291338299153
"BW25113_0962","helD","DNA helicase IV",0.0619744924581832,7.6292947599655,0.742511920907251,0.944350301870458
"BW25113_0963","mgsA","methylglyoxal synthase",0.243553730318807,5.84945992308611,0.330627306887515,0.765463838177235
"BW25113_0964","yccT","UPF0319 family protein",0.378782447335663,6.41748253086515,0.0665498104135022,0.361555526792461
"BW25113_0965","yccU","putative CoA-binding protein",-0.425100985854221,6.1792835762475,0.0464384853461404,0.299461036532748
"BW25113_0966","hspQ","heat shock protein involved in degradation of mutant DnaA; hemimethylated oriC DNA-binding protein",0.523400068139377,5.63651188883825,0.0280315207308435,0.218380433556009
"BW25113_0967","rlmI","23S rRNA m(5)C1962 methyltransferase, SAM-dependent",-0.152317430367772,7.26863933550182,0.582223692808752,0.898537603638285
"BW25113_0968","yccX","weak acylphosphatase",-0.0251379574690678,5.39920618231592,0.920477615240032,0.979552811442072
"BW25113_0969","tusE","mnm(5)-s(2)U34-tRNA 2-thiolation sulfurtransferase",-0.985577957377444,2.83382147105383,0.0387672583285707,0.26625937184229
"BW25113_0970","yccA","HflBKC-binding inner membrane protein, UPF0005 family",0.0704784858471082,7.01272019894396,0.773291442810388,0.948751416452664
"BW25113_0971","serT","#N/A",NA,NA,NA,NA
"BW25113_0972","hyaA","hydrogenase 1, small subunit",0.0572726250929557,7.66146177007093,0.807812208285145,0.960045689960425
"BW25113_0973","hyaB","hydrogenase 1, large subunit",0.173908173957739,7.89700694030325,0.342482184671411,0.772923812521307
"BW25113_0974","hyaC","hydrogenase 1, b-type cytochrome subunit",-0.385870617163188,7.33797962174492,0.0480879841926439,0.304745743278009
"BW25113_0975","hyaD","hydrogenase 1 maturation protease",0.0135430585025151,6.15130939822565,0.957971008989377,0.989459509436151
"BW25113_0976","hyaE","putative HyaA chaperone",0.278205274369397,5.88589656554929,0.235767539789131,0.66347424311211
"BW25113_0977","hyaF","protein involved in nickel incorporation into hydrogenase-1 proteins",-0.0125462731569964,6.71632810032726,0.967138488651892,0.991867163892288
"BW25113_0978","cbdA","cytochrome bd-II oxidase, subunit I",0.148572589948103,7.9174112252801,0.411245385462137,0.816401574137382
"BW25113_0979","cbdB","cytochrome bd-II oxidase, subunit II",-0.312063891719322,7.10946287838363,0.103328208277291,0.467226114878254
"BW25113_0980","appA","phosphoanhydride phosphorylase",-0.116871731457044,8.00724914583222,0.523479488033926,0.8729031257967
"BW25113_0981","etk","tyrosine-protein kinase, role in O-antigen capsule formation",-0.170945608923567,8.70397361930379,0.403658369127726,0.813179443727384
"BW25113_0982","etp","Protein-tyrosine-phosphatase, role in O-antigen capsule formation; dephosphorylates Etk-P",-0.445752320357494,6.54428728285153,0.0543894878537566,0.322716325120441
"BW25113_0983","gfcE","putative O-antigen capsule outer membrane auxillary protein export channel",-0.131768065958117,7.4722444599067,0.628329361803183,0.911064154594844
"BW25113_0984","gfcD","putative O-antigen capsule production periplasmic protein",0.0267477529327262,8.55076468485537,0.890815319094862,0.975291338299153
"BW25113_0985","gfcC","putative O-antigen capsule production periplasmic protein",0.389914758897283,7.05671419621253,0.0601539225013502,0.339827300215374
"BW25113_0986","gfcB","O-antigen capsule production lipoprotein",0.00877848293004669,7.92751112432669,0.965956789702507,0.991510599000518
"BW25113_0987","gfcA","O-antigen capsule production threonine-rich inner membrane protein",-0.279161017162921,6.37101646999805,0.214861517970429,0.639242820621446
"BW25113_0988","insB1","IS1 transposase B",NA,NA,NA,NA
"BW25113_0989","cspH","stress protein, member of the CspA-family",-0.326590416753699,5.01049653062662,0.212899253048375,0.636792620415386
"BW25113_0990","cspG","cold shock protein homolog, cold-inducible",-0.0328440488023488,5.10945901193802,0.904100149566389,0.977267389264082
"BW25113_0991","ymcE","cold shock gene",0.287776795919945,5.63969723817359,0.303474548377705,0.744277969453936
"BW25113_0992","yccM","putative 4Fe-4S membrane protein",0.109632508905714,7.07665224473137,0.564904763173694,0.89470840206492
"BW25113_0993","torS","hybrid sensory histidine kinase in two-component regulatory system with TorR",0.179909342011262,8.11092692658076,0.385448990393775,0.801995716975609
"BW25113_0994","torT","periplasmic sensory protein associated with the TorRS two-component regulatory system",0.197763242708104,7.14622108540074,0.295897303426174,0.737541829397404
"BW25113_0995","torR","response regulator in two-component regulatory system with TorS",0.124478487616007,6.29778574326719,0.572498874152167,0.896846688130838
"BW25113_0996","torC","trimethylamine N-oxide (TMAO) reductase I, cytochrome c-type subunit",-0.0458014012912588,7.25473636915893,0.809597298856899,0.960414486558478
"BW25113_0997","torA","trimethylamine N-oxide (TMAO) reductase I, catalytic subunit",0.0981570296915699,7.94384300236407,0.601113197316768,0.909861358590145
"BW25113_0998","torD","TorA-maturation chaperone",0.469711381924416,6.45613896990293,0.0295283232505815,0.224314591966065
"BW25113_0999","cbpM","modulator of CbpA co-chaperone",-0.146087131829858,5.19973723167253,0.784245369024281,0.952946441046417
"BW25113_1000","cbpA","DnaK co-chaperone; curved DNA-binding protein",-0.206408811060395,6.43480663253651,0.312010286108406,0.751184428319818
"BW25113_1001","yccE","uncharacterized protein",NA,NA,NA,NA
"BW25113_1002","agp","glucose-1-phosphatase/inositol phosphatase",0.142435731441825,7.93768207728657,0.428272720514329,0.82467685164809
"BW25113_1003","yccJ","uncharacterized protein",1.34017956400442,5.15832746633457,1.13408441954637e-07,7.33679452709757e-06
"BW25113_1004","wrbA","NAD(P)H:quinone oxidoreductase",0.0805388812972709,7.45676081701008,0.675112946976485,0.923009162275509
"BW25113_1006","rutG","pyrimidine permease",-0.170024902263657,7.80112835467804,0.388716753218773,0.805769656466564
"BW25113_1007","rutF","flavin:NADH reductase",-0.17957862334643,5.5760212632292,0.442344539391365,0.829149325508612
"BW25113_1008","rutE","putative malonic semialdehyde reductase",-0.300421482996457,6.61359595158301,0.160601660902199,0.571644066942765
"BW25113_1009","rutD","putative aminoacrylate hydrolase, reactive intermediate detoxification",0.320748798820149,6.86241981340575,0.132524746440034,0.522207821535499
"BW25113_1010","rutC","putative aminoacrylate deaminase, reactive intermediate detoxification; weak enamine/imine deaminase activity",0.448735088900138,5.84838662601895,0.112693030701922,0.486957753256304
"BW25113_1011","rutB","ureidoacrylate amidohydrolase",-0.544324911602913,5.91753129209842,0.0193172233604065,0.17104058035009
"BW25113_1012","rutA","pyrimidine oxygenase, FMN-dependent",0.402056357967976,6.93358167759785,0.0626660085599931,0.349101889352961
"BW25113_1013","rutR","rut operon transcriptional repressor for",-0.154391347855682,6.5051411697152,0.470615295567323,0.846367844495091
"BW25113_1014","putA","fused DNA-binding transcriptional regulator/proline dehydrogenase/pyrroline-5-carboxylate dehydrogenase",0.135352293979713,9.3561369032357,0.436120941766833,0.827924901430358
"BW25113_1015","putP","proline:sodium symporter",0.19625087920854,8.11542096294738,0.304384441730045,0.744277969453936
"BW25113_1018","efeO","inactive ferrous ion transporter EfeUOB",0.00100121777985268,7.0160918041461,0.996000303457967,0.998654808968019
"BW25113_1019","efeB","deferrrochelatase, periplasmic",0.230605485705983,7.6413107813922,0.217210864197307,0.642493321825554
"BW25113_1020","phoH","ATP-binding protein; putative PhoH family P-loop ATPase",-0.0826993712291991,7.10028855998604,0.66683229926357,0.922595714104963
"BW25113_1021","pgaD","biofilm PGA synthase PgaCD, regulatory subunit; c-di-GMP-stimulated activity and dimerization",-0.0681047819985799,7.15672240356483,0.728841272481334,0.942573100792055
"BW25113_1022","pgaC","biofilm PGA synthase PgaCD, catalytic subunit; poly-beta-1,6-N-acetyl-D-glucosamine synthase; c-di-GMP-stimulated activity and dimerization",-0.0933696794567332,7.57578545759756,0.618264602002653,0.911064154594844
"BW25113_1023","pgaB","poly-beta-1,6-N-acetyl-D-glucosamine (PGA) N-deacetylase outer membrane export lipoprotein",0.366113706910158,8.1646287740621,0.112185405740964,0.486460175596762
"BW25113_1024","pgaA","biofilm adhesin polysaccharide PGA secretin; OM porin; poly-beta-1,6-N-acetyl-D-glucosamine export protein",0.0671696981390071,9.25199890656045,0.710429284325802,0.932438435677615
"BW25113_1025","dgcT","diguanylate cyclase, membrane-anchored",0.890837713652338,5.27030906121169,0.000716106243119284,0.01441539537797
"BW25113_1026","insF1","IS3 transposase B",NA,NA,NA,NA
"BW25113_1027","insE1","IS3 transposase A",NA,NA,NA,NA
"BW25113_1028","ymdE","undefined product",-0.924057120387085,2.88360764018733,0.295777303255703,0.737541829397404
"BW25113_1029","ycdU","putative inner membrane protein",0.126707398806425,5.5948823859021,0.710390221895441,0.932438435677615
"BW25113_1032","serX","#N/A",NA,NA,NA,NA
"BW25113_1033","ghrA","glyoxylate/hydroxypyruvate reductase A",0.216869323599068,7.23235758470703,0.277074330541294,0.71648291926956
"BW25113_1034","ycdX","alkaline phosphatase",0.165994036390283,7.13082940189261,0.426163002252715,0.823377485280942
"BW25113_1035","ycdY","redox enzyme maturation protein (REMP) chaperone for YcdX",0.375216095122301,6.39997889731494,0.0906690006410929,0.431403750381286
"BW25113_1036","ycdZ","DUF1097 family inner membrane protein",-0.403987289993749,6.64019067606992,0.09268185829052,0.437349333650913
"BW25113_1037","csgG","curli production assembly/transport outer membrane lipoprotein",0.141345879806692,7.85335752783463,0.436916881212698,0.827924901430358
"BW25113_1038","csgF","curli nucleation outer membrane protein",0.271114471451718,5.78996662533526,0.230743404038086,0.654997730783271
"BW25113_1039","csgE","curlin secretion specificity factor",0.864760305056601,5.16275551086349,0.001015975879293,0.0189538569853219
"BW25113_1040","csgD","csgBAC operon transcriptional regulator",0.392273502344084,3.13305665807979,0.325345022414218,0.762687834543208
"BW25113_1041","csgB","curlin nucleator protein, minor subunit in curli complex",-0.124930810539054,5.56111283546019,0.615327403390231,0.911064154594844
"BW25113_1042","csgA","curlin subunit, amyloid curli fibers, cryptic",0.0778182294238649,8.30988784759891,0.698108843689703,0.929910278043057
"BW25113_1043","csgC","curli assembly protein",-0.11774819973129,7.60415962104726,0.536896343658922,0.879006565571192
"BW25113_1044","ymdA","uncharacterized protein",0.194375514812341,7.86040954432484,0.310903992049828,0.750322450127473
"BW25113_1045","ymdB","O-acetyl-ADP-ribose deacetylase; RNase III inhibitor during cold shock; putative cardiolipin synthase C regulatory subunit",0.19011569630145,7.26966222341043,0.34670202565183,0.773427043876245
"BW25113_1046","clsC","stationary phase cardiolipin synthase 3",-0.115636782548426,8.19781484651617,0.623416143436088,0.911064154594844
"BW25113_1047","opgC","osmoregulated periplasmic glucan succinylation membrane protein",0.224231830821947,9.16133603529767,0.225445130354817,0.650079380196386
"BW25113_1048","opgG","osmoregulated periplasmic glucan (OPG) biosynthesis periplasmic protein",0.190719360815879,6.76844438005201,0.356117536093044,0.783443660697241
"BW25113_1049","opgH","membrane glycosyltransferase; nutrient-dependent cell size regulator, FtsZ assembly antagonist",0.32675141679281,7.69045767852819,0.122183743205857,0.504845581258518
"BW25113_1050","yceK","outer membrane integrity lipoprotein",-0.0101878404718503,4.68771058593561,0.971655865763765,0.99258722963578
"BW25113_1051","msyB","multicopy suppressor of secY and secA",0.569277964665005,4.6206886758278,0.132082952024046,0.522207821535499
"BW25113_1053","mdtG","putative drug efflux system protein",0.487536727922529,7.12697988790394,0.00972142897799203,0.109223113811557
"BW25113_1054","lpxL","lauryl-acyl carrier protein (ACP)-dependent acyltransferase",NA,NA,NA,NA
"BW25113_1055","trhO","putative rhodanese-related sulfurtransferase",0.202716653986835,7.46285648159971,0.283443304786287,0.724019034454649
"BW25113_1056","yceI","secreted protein",-0.169270559411594,7.76879461148599,0.357364704977477,0.784874098310529
"BW25113_1057","yceJ","putative cytochrome b561",0.458528323102677,7.69374670311636,0.0410368563621447,0.275021450223557
"BW25113_1058","yceO","uncharacterized protein",NA,NA,NA,NA
"BW25113_1059","solA","N-methyltryptophan oxidase, FAD-binding",-0.098363884867024,8.50491789386382,0.592289289581633,0.904329021892627
"BW25113_1060","bssS","biofilm regulator",0.270314911559666,6.70458163830029,0.330310123939626,0.765463838177235
"BW25113_1061","dinI","DNA damage-inducible protein I",-0.333191501255733,5.38690910856091,0.196080446610031,0.617692899215438
"BW25113_1062","pyrC","dihydro-orotase",-0.238919644209982,6.35515980061747,0.32470279725754,0.761770993664177
"BW25113_1063","yceB","lipoprotein, DUF1439 family",-0.454632729746822,5.74208121247053,0.0478644067475806,0.304736722959596
"BW25113_1064","grxB","glutaredoxin 2 (Grx2)",0.0891080689750674,6.56712011998261,0.706333036583323,0.930439180503438
"BW25113_1065","mdtH","multidrug resistance efflux transporter conferring overexpression resistance to norfloxacin and enoxacin",0.264063438198959,7.84455826360719,0.205696937953699,0.629504483669885
"BW25113_1066","rimJ","ribosomal-protein-S5-alanine N-acetyltransferase",0.0460749585089939,7.40563883593793,0.803122319258171,0.959012689057613
"BW25113_1067","yceH","UPF0502 family protein",0.291376800826385,5.93743698715074,0.369823321239556,0.795072330362561
"BW25113_1068","mviM","putative oxidoreductase YceM",0.0952008259298352,6.53069810179481,0.766498512272778,0.948751416452664
"BW25113_1069","murJ","putative peptidoglycan lipid II flippase",NA,NA,NA,NA
"BW25113_1070","flgN","export chaperone for FlgK and FlgL",-0.176626602921524,5.97507033704872,0.497238331781689,0.867239944875367
"BW25113_1071","flgM","anti-sigma factor for FliA (sigma 28)",-0.630322837390695,4.23911324986088,0.0495718338011192,0.309586094556449
"BW25113_1072","flgA","assembly protein for flagellar basal-body periplasmic P ring",0.257020235787251,6.74416709357282,0.198788915439461,0.621024709036788
"BW25113_1073","flgB","flagellar component of cell-proximal portion of basal-body rod",0.134556337743369,5.89734952452094,0.649486099370937,0.917873817485341
"BW25113_1074","flgC","flagellar component of cell-proximal portion of basal-body rod",0.114711529880494,6.23341631966582,0.642410444940664,0.915349305384371
"BW25113_1075","flgD","flagellar hook assembly protein",-0.110139733585971,6.53179828679962,0.671862104579164,0.922595714104963
"BW25113_1076","flgE","flagellar hook protein",-0.00266616757655669,7.55501703463034,0.991029394445017,0.996994958896153
"BW25113_1077","flgF","flagellar component of cell-proximal portion of basal-body rod",0.0355693545109982,6.23293164830964,0.865807058542192,0.972513364836636
"BW25113_1078","flgG","flagellar component of cell-distal portion of basal-body rod",-0.179450151797731,6.83721599680288,0.39140063111212,0.805769656466564
"BW25113_1079","flgH","flagellar protein of basal-body outer-membrane L ring",-0.0175542416288682,6.33659829290249,0.93388646323481,0.98444641367538
"BW25113_1080","flgI","putative flagellar basal body protein",-0.0630227418043303,6.85296152651596,0.749353134028073,0.947502580581967
"BW25113_1081","flgJ","flagellar rod assembly protein and murein hydrolase; flagellum-specific muramidase",0.449585037729144,6.5348028718192,0.0439007901500514,0.287698159071154
"BW25113_1082","flgK","flagellar hook-filament junction protein 1",-0.0573046694339157,6.91955444337195,0.771663635296568,0.948751416452664
"BW25113_1083","flgL","flagellar hook-filament junction protein",0.0400306540974025,6.53097663316463,0.851243451194017,0.970801726040529
"BW25113_1084","rne","fused ribonucleaseE: endoribonuclease/RNA-binding protein/RNA degradosome binding protein",-0.0691264287848537,5.6090319760285,0.769137331730988,0.948751416452664
"BW25113_1085","yceQ","uncharacterized protein",-0.318655220136091,6.26661124878252,0.256933647271928,0.694148321326035
"BW25113_1086","rluC","23S rRNA pseudouridine(955,2504,2580) synthase",0.581404223447607,7.3298362558025,0.00444262808695991,0.0610252782766993
"BW25113_1087","yceF","Maf-like protein",0.044607292056484,7.10259363914393,0.820471337243553,0.961540882619779
"BW25113_1088","yceD","DUF177 family protein",0.484107845336607,5.17307442906116,0.062247676133693,0.347737366256605
"BW25113_1089","rpmF","50S ribosomal subunit protein L32",NA,NA,NA,NA
"BW25113_1090","plsX","putative phosphate acyltransferase",-0.00984193353536144,6.99514501095828,0.960720223653088,0.989707900652596
"BW25113_1091","fabH","3-oxoacyl-[acyl-carrier-protein] synthase III",NA,NA,NA,NA
"BW25113_1092","fabD","malonyl-CoA-[acyl-carrier-protein] transacylase",NA,NA,NA,NA
"BW25113_1093","fabG","3-oxoacyl-[acyl-carrier-protein] reductase",NA,NA,NA,NA
"BW25113_1094","acpP","acyl carrier protein (ACP)",NA,NA,NA,NA
"BW25113_1095","fabF","3-oxoacyl-[acyl-carrier-protein] synthase II",0.225084023696363,7.19585198926054,0.230360899594486,0.654703624285966
"BW25113_1096","pabC","4-amino-4-deoxychorismate lyase component of para-aminobenzoate synthase multienzyme complex",-0.300786670704237,6.5990873943528,0.143931198534956,0.542582741845591
"BW25113_1097","mltG","endolytic murein transglycosylase",0.167428428588002,7.06736692695266,0.442432300413508,0.829149325508612
"BW25113_1098","tmk","thymidylate kinase",NA,NA,NA,NA
"BW25113_1099","holB","DNA polymerase III, delta prime subunit",NA,NA,NA,NA
"BW25113_1100","ycfH","putative DNase",-0.538085701049737,6.49524469141604,0.00866672021296134,0.0998914217649079
"BW25113_1101","ptsG","fused glucose-specific PTS enzymes: IIB component/IIC component",0.333995481431225,6.96923824778953,0.107948266768757,0.476326180428476
"BW25113_1102","fhuE","ferric-rhodotorulic acid outer membrane transporter",-0.0661781911519962,7.62026039059546,0.754088954211157,0.947502580581967
"BW25113_1103","hinT","purine nucleoside phosphoramidase, dadA activator protein",0.222823460163558,5.22768188008,0.476324981195038,0.85139906398097
"BW25113_1104","ycfL","uncharacterized protein",-0.176645443711883,4.70487615047495,0.523502253196405,0.8729031257967
"BW25113_1105","lpoB","OM lipoprotein stimulator of MrcB transpeptidase",0.253260498285255,6.35929528969447,0.237712211746753,0.665361954861287
"BW25113_1106","thiK","thiamine kinase",-0.0522717402526626,6.67014479544509,0.812817280308443,0.960414486558478
"BW25113_1107","nagZ","beta N-acetyl-glucosaminidase",-0.31838526226518,6.41240452945722,0.231268129037076,0.655559339623824
"BW25113_1108","ycfP","putative UPF0227 family esterase",0.142597431007037,5.70106768004443,0.533373337823813,0.878220848205981
"BW25113_1109","ndh","respiratory NADH dehydrogenase 2/cupric reductase",0.835890645015739,5.78510177845685,0.00057186109184012,0.0118846364734234
"BW25113_1110","ycfJ","uncharacterized protein",-0.148679005784815,6.42860411796701,0.502768059653244,0.870027207699882
"BW25113_1111","comR","repressor for bhsA(ycfR)",0.187847741309193,5.60846431840419,0.461009939463074,0.840123065509492
"BW25113_1112","bhsA","biofilm, cell surface and signaling protein",-0.383418080333073,4.399254984208,0.213297924383005,0.637509668181993
"BW25113_1113","ldtC","L,D-transpeptidase linking Lpp to murein",-0.465366421751938,6.39768832230157,0.0343175663867291,0.2440563098886
"BW25113_1114","mfd","transcription-repair coupling factor",-0.237097897502503,8.23620954670021,0.26444351497958,0.701208140290064
"BW25113_1115","ycfT","inner membrane protein",-0.336533221588079,6.6659269314863,0.153291691773544,0.55848979985591
"BW25113_1116","lolC","lipoprotein-releasing system transmembrane protein",NA,NA,NA,NA
"BW25113_1117","lolD","outer membrane-specific lipoprotein transporter subunit",NA,NA,NA,NA
"BW25113_1118","lolE","lipoprotein-releasing system transmembrane protein",NA,NA,NA,NA
"BW25113_1119","nagK","N-acetyl-D-glucosamine kinase",-0.748889423176066,5.7054702307041,0.00344776074363629,0.0506555616949639
"BW25113_1120","cobB","deacetylase of acs and cheY, chemotaxis regulator",0.18121548811236,5.89890130078133,0.511033541792309,0.8729031257967
"BW25113_1121","ycfZ","inner membrane protein",0.619491013637667,2.43976791677113,0.540950127780854,0.879006565571192
"BW25113_1122","ymfA","DUF3592 family inner membrane protein",0.0697433827474417,7.78636436756314,0.761307165752452,0.948751416452664
"BW25113_1123","potD","polyamine transporter subunit",0.207680962969445,6.561656732159,0.48808566936245,0.861417751736547
"BW25113_1124","potC","polyamine transporter subunit",-0.0389520885823707,5.74531994415417,0.918553739334489,0.979552811442072
"BW25113_1125","potB","polyamine transporter subunit",-0.0300658287936887,6.32252626851472,0.89104094345878,0.975291338299153
"BW25113_1126","potA","polyamine transporter subunit",-0.0602941533924105,6.28440604892988,0.804733271390574,0.959495411066608
"BW25113_1127","pepT","peptidase T",-0.172826337272498,6.80755964259528,0.503976862150115,0.870137413021143
